GHG,Total#Houses,Totallightbulbs,Totalgalsgas,DOW
427.31210454846496,283878.4325000112,709659.8529761451,526442.914244027,7.0
427.6365241245773,284333.52474895684,710797.4082444347,528738.0512033668,7.0
429.2676678338811,286375.34699256095,715901.2431427345,538301.5596042274,7.0
429.39495429372073,287062.137592272,717617.802387024,543186.6877418564,7.0
429.99182989583073,287983.35206335376,719920.4444385904,547978.1331864621,7.0
430.2719867536432,288768.28966337827,721882.3728926507,553061.6175088814,7.0
432.8854224048235,294365.21715065447,735871.9638200594,586752.925816281,7.0
432.18189476356713,292405.98972868687,730974.9235939664,574028.4995579061,7.0
432.5828439694569,292655.8858753248,731599.646249788,574302.3558851746,7.0
432.52069503808275,292307.21981639205,730728.182320688,571741.7657855802,7.0
434.15315146314435,293888.48666882253,734680.8709914967,577225.1835482275,7.0
434.0942289487473,293955.2404354807,734847.7082056114,578109.6172679435,7.0
434.4587567945825,294142.86303037667,735316.7762365192,578045.5192815198,7.0
434.7763233573841,294632.0551687308,736539.55644189,580639.9765301185,7.0
437.5254596591858,298028.85701185465,745030.3656688522,596260.8277797403,7.0
436.81052388217665,297075.98682629806,742648.5359647636,591576.2057215656,7.0
438.02160396149736,298183.68914576067,745417.4817780012,595134.2665335608,7.0
437.95165333405976,298145.23145839694,745321.3387351553,595117.4712430596,7.0
439.15050810514265,299550.95065162936,748835.152554122,601199.2610863016,7.0
439.95479429751595,300145.2076160307,750320.6689314905,602389.7389788227,7.0
440.6906421947476,300961.40746954427,752360.8892413283,605700.2030208735,7.0
442.1198540316442,302152.6060113332,755338.5881893849,608950.1873269686,7.0
449.592,308496.0,771195.4500000001,626869.0,7.0
446.76260562229925,306407.85945423355,765975.5239406024,622661.6367158988,7.0
446.4750550440982,306611.96796198416,766485.5836529832,625631.4123219071,7.0
446.1857207424179,306636.5991172694,766547.0622277478,627162.5699824004,7.0
447.9014281789275,309310.22516398004,773230.0223399292,641289.4528809236,7.0
447.7900185556549,309308.17612012965,773224.8633059759,641745.2033880712,7.0
447.687403265532,309704.04514556966,774214.2642779881,645447.5411867313,7.0
448.0865892438661,310318.7112870634,775750.6740146809,648650.5584793362,7.0
450.8207530276879,315611.8095329041,788981.0076609073,679427.9660064974,7.0
450.057469087835,314123.9147186372,785261.9546339314,670786.4449739397,7.0
450.64451413620384,315137.9147537825,787796.5227953744,676478.2527975019,7.0
450.31917411661505,314648.71975558007,786573.7354866198,673958.0960590015,7.0
450.7325374582556,316192.25192391966,790431.7548680706,684738.8769492143,7.0
451.8574078224089,317679.5216286653,794149.3741168255,691881.077590695,7.0
452.02054552932407,317941.4328544171,794804.0430483377,693295.3144733775,7.0
453.1221664082863,319649.4220375683,799073.3190326942,702343.8918600183,7.0
458.23641009381964,327863.68630708643,819605.577277136,746731.6584167066,7.0
456.2092097940054,324761.43294075207,811851.1928947718,730355.4090973687,7.0
456.42815229818217,325338.92538093263,813294.6318227951,734046.6369290386,7.0
456.3000890936023,325350.52772514627,813323.5813020706,734652.1437600976,7.0
457.012533826731,326963.5569918059,817355.3710149627,744511.7077850455,7.0
457.0071925142653,326953.07886291674,817329.1861293237,744490.3419447028,7.0
457.3399683351495,327969.6399205134,819870.0569712141,751214.260213885,7.0
457.6881348641532,328684.93061112927,821657.9544510389,755498.6978878615,7.0
458.9053393424371,331575.42275077716,828882.7879519468,773619.2910217154,7.0
459.07712615979756,331853.6984657079,829578.3514023885,775054.7297118972,7.0
460.01262008712865,333857.8263630387,834587.7172303416,787099.0845994654,7.0
460.0204255934852,333879.6012929552,834642.1415127547,787227.6643655857,7.0
461.0202049177855,336156.7479230591,840333.9052255169,801208.7835190886,7.0
462.0326418921863,338351.7885877865,845820.4596831846,814464.8579783186,7.0
463.0015196665026,340390.6648473683,850916.6880586162,826665.2688362068,7.0
464.200905324113,343017.7721405161,857483.198784743,842585.0401997118,7.0
472.087,360488.0,901150.37,948797.0,7.0
469.14736100445424,353814.70453159354,884470.3694891098,907960.0129284455,7.0
468.5674497508021,352376.80442740035,880876.3370680211,898947.1355262576,7.0
468.4039604535225,351836.2355205425,879525.2082167495,895368.7307816054,7.0
469.424773610256,353634.52939331636,884020.1666418522,905550.3836535406,7.0
469.5333760770635,353800.81479196885,884435.8100544226,906404.8831676133,7.0
469.14461935817474,352796.0415375593,881924.3857271727,900054.0010508647,7.0
469.6228454008525,353660.7675245567,884085.8190061607,904967.692821048,7.0
471.2935142673177,356320.7780650763,890734.7461049192,919289.4414555271,7.0
470.91032289407065,355713.32848081744,889216.3760165926,916059.3759758149,7.0
471.4257690593271,356591.1323873741,891410.519888818,921014.7814328452,7.0
471.4234367415821,356492.97407239233,891165.1874994654,920264.2376756512,7.0
471.5293598367851,356350.7298229278,890809.711244439,918767.9579320607,7.0
472.09548450140096,357453.7551412461,893566.7788122714,925262.1327391062,7.0
472.85220937939005,358715.9253648581,896721.6757741015,932259.6425982218,7.0
473.31623778095536,359559.6817391382,898830.7021374915,937135.1068959219,7.0
475.98425375455525,364257.2246611285,910572.5609735763,963936.341344134,7.0
475.2580890500001,362893.77503205126,907164.5274503955,955915.5088436389,7.0
475.3582867870872,362957.7467911372,907324.4453261707,955990.9071675976,7.0
475.649851750852,363397.2290639441,908422.9721023662,958268.7903448472,7.0
477.55235037375996,366421.7290782106,915982.9696283095,974522.2278813358,7.0
477.39708942537743,366023.91210046393,914988.62455569,972039.8173576873,7.0
477.1751866564885,365650.6187792239,914055.5466372593,969941.6556271013,7.0
477.8584773217991,366620.9494738079,916480.9980330573,974909.915302291,7.0
479.69228106625974,368909.0288991701,922200.3852711346,985793.5010273706,7.0
479.76872021458314,369314.2071819212,923213.1024714855,988614.8903729416,7.0
482.2985512845039,373473.10179682454,933608.5865283357,1011257.6204713903,7.0
481.87874208954827,372839.1753980588,932024.02624154,1007934.1420991048,7.0
481.98208938010964,372978.0052680224,932371.0513095021,1008636.0911882343,7.0
484.8376426653859,377660.98884018447,944076.5381984472,1034103.6464997375,7.0
485.20067829945305,378303.9863211684,945683.7511492902,1037723.317722772,7.0
487.6680431802181,382312.9006614875,955704.3592417908,1059460.053413894,7.0
499.345,401407.0,1003431.5800000001,1163148.0,7.0
494.8863846220332,394080.11071783735,985117.4468132873,1123326.2474214376,7.0
494.7978894781926,393914.2775671317,984702.9487548299,1122497.5557842457,7.0
493.70582571537494,392095.6012289476,980157.0256132723,1112547.8173876018,7.0
495.01750482474597,394090.3069059122,985142.9784611654,1123160.617374507,7.0
495.0155725172766,394139.3820500807,985265.6451455528,1123586.0900426898,7.0
494.15410313330716,392699.70238488086,981667.0589908526,1115733.1413507513,7.0
495.1848174527315,394368.292025707,985837.8453343313,1124862.6410611388,7.0
498.39192315398014,399669.2198326662,999087.9854302263,1154310.128025395,7.0
497.33982161914463,397847.80870021426,994535.2151449493,1143993.913160387,7.0
498.07428307764013,398821.60307099845,996969.3262622419,1148828.5064720968,7.0
497.8043364445756,398335.1573270817,995753.4201717958,1146067.2545751948,7.0
498.0637323888931,398548.8736541312,996287.6623162929,1146886.8883490558,7.0
499.29590074874534,400293.50253156875,1000648.5411652846,1155823.7785336112,7.0
499.66077924694673,400862.9583486128,1002071.9499626732,1158903.500193543,7.0
500.57841406909205,402126.19204841583,1005229.5394242681,1165297.4439838957,7.0
505.3366790725653,408475.5023298779,1021100.3598737502,1196924.6170432908,7.0
504.00066613496085,406877.5544871884,1017106.0862653452,1189523.8424723777,7.0
504.094106645342,407116.9252593497,1017704.4087550566,1191071.7742876995,7.0
504.53802656734956,408002.687027911,1019918.4347236782,1196365.6340183304,7.0
507.01858416638646,412239.8547292772,1030509.5998504278,1220237.7335663196,7.0
506.16823251527813,410694.05462950794,1026645.7545400378,1211350.5466780483,7.0
506.53518399543543,411385.8102352278,1028374.8519974947,1215413.0546260357,7.0
506.5042567652614,411240.46914355154,1028011.5732435015,1214407.1917764002,7.0
506.1643428929526,410315.9182562739,1025700.6371999212,1208554.300548651,7.0
507.59690140905656,412867.46993233345,1032078.4385021498,1223107.8688480197,7.0
510.1448609697061,417303.6777035907,1043167.1100221038,1248276.1961053035,7.0
510.40700932603187,417703.7236385541,1044167.0601562989,1250401.859509869,7.0
511.50501259380275,419470.0451423463,1048582.1374701315,1260090.1020830262,7.0
513.1464535755397,422342.19953269686,1055761.3298761803,1276430.7574020245,7.0
514.6580742311776,424803.8940521219,1061914.555667748,1289991.600548809,7.0
517.2271859810519,429300.1798926599,1073153.3986311285,1315578.8213523256,7.0
530.15,451861.0,1129546.06,1443806.0,7.0
525.3694796017063,443233.5834800203,1107981.1346993267,1394118.0370571497,7.0
524.9995210900431,442293.04367546097,1105630.1978619155,1388087.6641123837,7.0
524.0091703057124,440370.31635950005,1100824.1986880358,1376708.7661053063,7.0
525.9720282532685,442963.54783537006,1107306.280872318,1389509.144685734,7.0
525.9566989941765,442911.8045653483,1107176.9357755187,1389155.7865752024,7.0
525.2745405202368,441393.6960422103,1103382.3227016286,1379769.2844798486,7.0
526.6677411445029,443394.2663670295,1108382.9439319815,1390134.8555389137,7.0
530.4118028347918,448420.70439404686,1120947.036609774,1415177.0293884734,7.0
529.2707491544444,446839.29225269856,1116994.150353184,1407155.5736601255,7.0
529.8140901945121,447374.00396221667,1118330.7576223032,1409248.024151117,7.0
529.5430985804923,446949.1369315672,1117268.763472839,1406945.7006849665,7.0
530.3245524429492,447466.42139837414,1118561.836454256,1407930.0180304958,7.0
531.1084256887757,448535.5287722448,1121234.1987514445,1413320.9527928496,7.0
532.1282469409921,449804.59017662215,1124406.3687348685,1419351.224265024,7.0
533.4614060944491,451356.24051776296,1128284.939532391,1426389.8875208234,7.0
537.6837272363402,456053.2978155946,1140025.9565784202,1446958.476690907,7.0
536.6658594689619,455087.13946035656,1137610.840135191,1443311.0322267124,7.0
537.8638074105012,456649.8945782103,1141517.103038435,1450958.923579291,7.0
537.7923075394677,456675.1077974395,1141580.0980770728,1451439.1820457056,7.0
541.320202764553,461470.52998214733,1153566.726242601,1475508.2367335537,7.0
540.8345068474407,460666.65237933403,1151557.3720069558,1471048.3823990687,7.0
542.0929372325021,462366.0051340172,1155805.0698345767,1479537.5862057433,7.0
542.483440126442,462763.4112625166,1156798.4407993793,1481140.2539213807,7.0
544.1978644273178,464565.37839471374,1161302.6878474508,1488623.4992146026,7.0
544.9132783926513,465722.7981093436,1164195.7600070846,1494978.2433966633,7.0
549.0288506503038,471280.9329965686,1178088.8709622272,1522767.6037188794,7.0
549.2161296665577,471543.9824069055,1178746.3958164407,1524110.6906914343,7.0
554.1376906787967,477975.0606605231,1194821.57066186,1555614.3796940679,7.0
555.8258634296345,480365.91271692974,1200797.7103198916,1567902.4994102598,7.0
557.1720688135488,482204.65309230844,1205393.8261543277,1577158.6945001113,7.0
562.1582991640101,488943.8723202642,1222239.1669443406,1610869.2173263594,7.0
589.204,525679.0,1314062.19,1795161.0,7.0
578.0344572191972,510401.6209538409,1275874.9234565995,1718205.4532878317,7.0
575.7091485075658,507095.73750586656,1267611.5915836596,1701182.1739708069,7.0
573.589490138838,504160.592181894,1260274.9236985378,1686294.3241607505,7.0
575.145552917296,506021.8204245893,1264927.3070387708,1694896.2616438402,7.0
575.2326926652481,505905.5189837551,1264636.6768987197,1693609.5681786907,7.0
573.3589235093937,503277.07421848574,1258066.6446358117,1680178.7000103374,7.0
574.2413181375796,504220.5914546134,1260425.134655628,1684153.659350773,7.0
576.6245529625841,506312.17550076044,1265653.6131229938,1691231.0307357444,7.0
575.3765835754084,505042.85701660556,1262480.6825542557,1686141.5056220791,7.0
574.2432052482408,503333.4095450379,1258207.7646461113,1677087.8709236411,7.0
573.8660853178028,502920.37642367324,1257175.3212955089,1675309.5017756682,7.0
572.1888494886826,500345.11745966243,1250738.2779499558,1661527.1903242327,7.0
572.0779345639163,500153.9494956607,1250260.420369413,1660464.8179614942,7.0
572.4229919220231,500645.29612352344,1251488.5882618993,1662992.8830038894,7.0
571.833684936501,499675.44151402125,1249064.360766394,1657647.5533147124,7.0
567.9719609463358,493921.82002182084,1234682.6184678255,1627381.2640601299,7.0
570.0802620753352,496732.53545269236,1241708.3541625184,1641282.7294130865,7.0
570.2485775119586,496714.40024640266,1241663.097049295,1640467.1889617008,7.0
571.366038988955,498144.3723703483,1245237.5005672649,1647362.3147981232,7.0
573.9105176940309,500889.8282698165,1252100.2604785052,1659011.757956634,7.0
572.4687609780228,498898.32628855156,1247122.2951044124,1648948.982752392,7.0
573.720936308624,500291.2823430207,1250604.2343963047,1655015.5068526235,7.0
572.8646812523698,498935.91925444826,1247216.408457608,1647666.814926557,7.0
569.9517685996616,493999.77576268365,1234878.2549628338,1620086.081313582,7.0
572.3936280728111,497298.5677270448,1243123.9473664588,1636542.670872144,7.0
575.5966586196301,500788.23234127957,1251846.9841949963,1651469.0380825032,7.0
576.147956674225,501489.37829992466,1253599.586115205,1654845.0019840626,7.0
579.214627080954,504521.041257835,1261177.8714436975,1666702.4559746322,7.0
581.3579058795166,506848.4355375734,1266995.610382136,1676617.3666471713,7.0
582.9836830713026,508468.6127973784,1271045.572958653,1683008.2522041814,7.0
586.6077903816972,512366.2879577769,1280788.5266706357,1699485.8409490269,7.0
608.292,535739.0,1339212.8800000001,1798490.0,7.0
598.7649743651724,525189.7235801261,1312843.1300187581,1752780.9949972471,7.0
596.4551153113059,522545.8559897283,1306234.346816455,1741037.3976763627,7.0
594.3926931452083,520060.626771913,1300022.147101703,1729545.2085199838,7.0
592.8624214837935,516744.510552532,1291733.4377190599,1709391.9625381422,7.0
592.9245968421926,517416.976444721,1293414.193464256,1714485.1705725952,7.0
590.729786291456,514798.4599111016,1286868.8141816051,1702472.8803604732,7.0
590.8476246529763,514998.1689884239,1287367.9975516251,1703606.354140149,7.0
589.2333737523453,513578.7253569687,1283819.7207962286,1698880.136598364,7.0
589.2346169358432,513022.7013431526,1282430.0225962827,1694433.0258474564,7.0
586.4636178839602,508113.3856906872,1270158.909297071,1666575.951349006,7.0
586.6145279701637,508587.5734151679,1271344.1293393003,1669722.049281665,7.0
584.0573504699905,505597.2828062779,1263869.4261607917,1656216.3370646199,7.0
583.292808241344,503431.31921663723,1258455.635635685,1642104.0993128214,7.0
582.2351106615431,501392.9266630379,1253360.5887427416,1630173.6734170085,7.0
580.2594509031802,497579.1497326654,1243827.8975632326,1607831.3512426517,7.0
570.1322551800847,478333.32667452126,1195722.1258335456,1495682.6979096492,7.0
573.5184005442313,485239.6074857152,1212984.5838607636,1536946.8423105434,7.0
573.0059727573697,485014.19466029305,1212421.013523667,1537233.9252416806,7.0
573.978251649463,486904.6958432894,1217146.3924552752,1548356.2830916478,7.0
574.3076741742072,488131.7870298686,1220213.4373036597,1556845.7300927956,7.0
573.131409139085,486361.27487259376,1215787.8818547893,1547495.777167818,7.0
572.7540897269434,486339.74362538767,1215733.9276245502,1548872.9948604144,7.0
571.7797121439281,484918.1871650461,1212180.6075717479,1541494.6133415422,7.0
566.1588079109731,477847.5468878641,1194506.5680490928,1507938.3619755674,7.0
567.6898039310439,479868.967618451,1199559.3504188282,1517883.2588691623,7.0
567.203373710769,479736.650561834,1199228.4580805383,1518864.7067485845,7.0
567.2366689951597,479701.55093558005,1199140.7379037004,1518468.5537705806,7.0
565.3997657932182,477317.82370879484,1193182.2750999124,1507025.5832567147,7.0
565.4050835858961,478083.59444933035,1195096.2083208186,1513137.0549506685,7.0
564.9357546674299,477633.8823907156,1193972.0427844557,1511504.1274325245,7.0
564.5111399103644,477730.54382227367,1194213.4743064023,1514044.9834042196,7.0
560.877,478291.0,1195612.8800000001,1533693.0,7.0
561.8467377082709,476968.6172862562,1192308.1525478892,1519043.271003562,7.0
560.5929968949104,474167.30819179385,1185306.2298049664,1501827.7837977011,7.0
560.6993636253967,473630.94452391437,1183965.7142431296,1497075.0865481296,7.0
558.6150449434077,470342.65726336255,1175746.3717330927,1479366.868705586,7.0
558.3776545381079,469383.97935718193,1173350.198215538,1472707.6404661601,7.0
557.8667728414598,467710.5426647634,1169167.5051105837,1461422.887784874,7.0
556.1474643619358,464216.10441163706,1160433.0291163465,1440608.1829239784,7.0
549.0153958220787,448516.6218749873,1121191.8181928042,1344641.6370212622,7.0
551.5500478238812,454528.34520306205,1136218.1924080187,1382180.533818188,7.0
550.351840246382,453126.4844203856,1132714.0267549024,1375868.3875361513,7.0
550.1978368722652,452904.64486017363,1132159.5219102935,1374713.5914887409,7.0
548.2839805319701,449173.7325820698,1122833.9653634361,1352755.0304542102,7.0
547.1562044163387,448177.79240881593,1120344.3649261494,1349394.2559314545,7.0
546.7304563379797,447272.6520080029,1118081.9438392685,1343915.1431887806,7.0
545.0670881961587,445307.9716797618,1113170.927971504,1335009.0965604605,7.0
537.2591843716463,435959.6310033603,1089803.3787218144,1292178.5810924605,7.0
539.4428263889606,437437.34763058764,1093497.4601558319,1295129.7474413337,7.0
538.676863989482,435242.25055348634,1088010.8446443859,1280782.7348574465,7.0
538.2356618086187,433549.06995521236,1083778.8103446548,1269109.123534698,7.0
534.3156512264857,424137.2851658593,1060253.965621942,1210129.9862072216,7.0
534.4469643419029,424863.13448082865,1062068.1810201078,1215371.9770028954,7.0
533.2674935194495,421609.5259102596,1053935.8135864541,1194278.8640264538,7.0
532.5612138268822,420304.90888668766,1050674.8599640692,1186761.1283277208,7.0
528.5517164435082,412382.9603368829,1030873.6618880675,1139998.361482008,7.0
528.350267133724,411326.02891257795,1028231.9210397089,1132405.581777682,7.0
521.6990150022829,395000.1923246344,987425.3827732094,1029496.950856541,7.0
522.9929153085736,398210.2532015808,995448.9450719738,1049788.3470697536,7.0
518.5328068642374,388593.23006545583,971410.9567072783,991367.4015143146,7.0
515.8475424984109,381365.53473401483,953345.3673129049,944756.5601921468,7.0
511.53404976917466,371061.93362828105,927591.4086407474,880281.2497424122,7.0
508.0018298427162,362150.7846677699,905317.9638129057,823709.8717808923,7.0
482.992,298897.0,747214.9500000001,421910.0,7.0
494.1276575427642,327625.3206405563,819021.3966952321,605304.561909852,7.0
495.06121368339893,331361.7488224608,828360.4325893259,631239.5211592582,7.0
496.60532831355926,336060.45170097216,840104.7526302929,662364.8074281322,7.0
495.4813032325516,335131.9784804248,837783.7876742795,659556.4499797031,7.0
494.76157004463676,334640.0439531781,836554.0235249433,658543.699781292,7.0
496.9305149895268,340881.13324563607,852153.5475578281,699400.9065498213,7.0
495.1070492134054,338095.415205341,845190.4024842486,684626.3765260439,7.0
490.3212364442514,334907.32081481,837220.6010980442,678621.4607144486,7.0
492.1730101842359,336193.2385477347,840435.1967449274,681373.1777304563,7.0
491.2665000050677,335456.7830983786,838594.2329358964,679236.1305161697,7.0
492.39064650967,337351.19305829797,843329.4371533905,689744.69951942,7.0
494.0544907289717,342835.8095671392,857038.0900093705,726633.2287551473,7.0
492.314147761445,339280.82803971646,848152.2992218933,705436.6644511871,7.0
491.6586449735601,338637.9393846313,846545.2713690671,703003.7569611087,7.0
490.1603665838603,336702.7637184958,841708.0638396718,693725.5809588061,7.0
484.3648939551731,329674.64576778817,824140.3199555362,661519.927900211,7.0
485.78074059534174,332030.19669236767,830028.168044383,674422.9105481247,7.0
485.90123188620544,333053.53649224684,832585.9156318468,682057.4367360009,7.0
485.86210495517406,333244.49591952236,833063.1757905184,683699.1323545991,7.0
483.1043826686254,330909.89439210197,827227.2294378765,676254.0436441323,7.0
483.86376943202896,332418.84856146696,830998.9223499335,685199.9920374197,7.0
483.3261446539705,332788.6933811838,831923.1243361218,690292.5428236794,7.0
483.07554882450233,333202.0304457986,832956.1304542576,694605.315281943,7.0
483.552665968104,338559.03301073314,846345.4580756094,735319.2788379932,7.0
481.4474575873744,335033.8305585707,837533.9630994577,715773.398010754,7.0
475.98328742626245,331022.78781984973,827507.0775756794,705922.4732750122,7.0
476.29284646093186,330634.40260772867,826536.4576701778,701588.1999964456,7.0
473.8651119212855,329178.65551426745,822897.2102738522,699848.5726669837,7.0
470.96614216177926,326930.8267278003,817278.0940742672,693647.5251329083,7.0
468.72408982172834,324809.7034910015,811975.8798457899,685826.4599924949,7.0
464.6640024483167,321964.67852740764,804863.7689830225,679583.5789518048,7.0
441.363,305215.0,762992.42,640337.0,7.0
451.77682282327316,312649.5437409624,781577.5428807841,657489.1273113079,7.0
452.6096771139498,312901.7500797596,782208.1812131313,656204.6679065104,7.0
454.6060680993456,314253.18027295126,785586.5698416356,658912.9217498198,7.0
454.89833420363766,314175.4294470522,785392.3530087754,657154.9490794993,7.0
454.67829467622056,313734.87432707084,784291.1691653255,654597.41026225,7.0
456.14931256444004,314763.7905945111,786863.3006491533,656867.1653888561,7.0
455.4638677783216,314090.6607191476,785180.6753055016,654316.4269355115,7.0
454.45627731649216,311615.4574198452,778993.9086088188,638997.7067203943,7.0
455.17896395945195,312902.3240162184,782210.5045090984,646216.6643440513,7.0
455.50929348117427,313490.1148990419,783679.732689988,649565.2376723362,7.0
455.9675695220155,313906.6531480618,784720.9685882713,651021.4102396203,7.0
457.6784331588211,315175.24396944157,787892.2268689414,654266.8865582122,7.0
457.2657330323569,315126.33354167576,787769.8546152455,655545.8177959458,7.0
457.37926435855246,315408.9442877708,788476.2500602109,657346.1607456144,7.0
457.6353491540389,315894.1008136964,789688.9383697296,660202.7315888922,7.0
459.4602525304406,319013.5599655042,797486.3113655121,677758.0972942777,7.0
458.50977889056645,317326.20568150945,793268.6408298068,668174.3288547561,7.0
458.4006218814151,316779.79328927846,791902.9158368338,664319.2292858944,7.0
457.889421367832,316066.77194979973,790120.6372123963,660740.7148802003,7.0
456.47683666792386,314057.0822914349,785097.215545417,650624.0429680457,7.0
457.19917949344864,314712.4368443209,786735.4298196366,652898.3875341942,7.0
456.7758317794701,313799.7202784919,784454.070007229,647410.7130494368,7.0
457.0377771478169,313645.675168315,784069.1501408573,645211.2399279606,7.0
459.0999529833476,314713.0129620873,786737.5188100364,645462.1897525017,7.0
457.5552134411422,313209.2482223817,782978.5430278454,639804.348017613,7.0
455.1733881630113,309739.6147022929,774305.8707502262,622150.9646595161,7.0
455.29264774594617,310092.35282867006,775187.5303691747,624410.6613492967,7.0
454.5364420349929,308737.04576314805,771799.8750720115,616790.8369982139,7.0
452.45723896640743,305762.11314367864,764363.7398035132,601820.135182114,7.0
452.1429944290479,305442.12515565945,763563.8690934663,600544.3267885123,7.0
450.2816849534921,302627.3391485639,756528.0737677631,585957.0982205423,7.0
439.502,286764.0,716876.21,504855.0,7.0
444.0188586222638,293288.87520320114,733185.7627855252,537870.1497025297,7.0
444.8024445362365,294265.4155471056,735626.7645686828,542372.1473712017,7.0
445.94458831006654,295910.6963540353,739739.3028175366,550676.3429414429,7.0
445.93906552219875,295688.55174721574,739184.0865423573,548911.3657735877,7.0
446.10788308468653,295740.1730274545,739313.1769013158,548643.6198541897,7.0
447.08367608368303,297017.17425795423,742505.202081246,554729.8468646953,7.0
446.96406539077077,296696.50202518306,741703.692315028,552692.3032892693,7.0
448.21796727248426,297398.5254144503,743458.7914828664,553111.9702093506,7.0
447.93430571304623,297249.0128982197,743084.9894159064,553085.6173213234,7.0
447.9255991246792,297004.3194753742,742473.4016829056,551181.8841664168,7.0
448.24799085811304,297423.5764156321,743521.3907779764,553171.737604426,7.0
449.4678210837075,298790.94724547083,746939.3849298826,558971.1366196736,7.0
449.1684203130679,298155.3879386454,745350.7770633345,555168.6153772434,7.0
449.16787348557114,298054.82065856067,745099.4268263185,554382.2197813818,7.0
449.2234935929537,297862.6832805534,744619.218600278,552624.6855531923,7.0
449.60732727508343,297229.5485716044,743036.8837003805,545999.8573841627,7.0
449.6565027249637,297625.20920483745,744025.8295402558,548956.4603719831,7.0
449.98395626134084,297851.7483317237,744592.1699476392,549411.3098784782,7.0
450.12857461604466,297955.28630780993,744851.0146737806,549655.7508140303,7.0
450.95656375384624,298225.49402983056,745526.7134575973,548464.0555248857,7.0
451.13910618421147,298575.84155295114,746402.4186040031,550449.9635674099,7.0
451.22287154257367,298655.3832869254,746601.2639025522,550745.4993494165,7.0
451.59606342693445,298951.2048021374,747340.7714464782,551546.5582312997,7.0
453.6906712541861,300944.9489512539,752324.6688657103,558662.5147381503,7.0
453.33951645303534,300308.9190062374,750734.8792067611,555123.9780130314,7.0
454.2540841019059,300493.49084435124,751196.576169635,552916.9992556048,7.0
454.24263669485686,300378.0112656385,750907.9549484375,552055.3989398149,7.0
455.02748078195134,300621.5602834207,751517.0077108878,550781.9066417963,7.0
455.824802079122,300854.69315229217,752100.0196600487,549439.7206544835,7.0
455.786096924095,300746.79613408213,751830.3376110866,548750.3979420665,7.0
457.4747004943226,301272.44719315646,753144.8296329315,546119.5670699877,7.0
464.728,303443.0,758572.84,534155.0,7.0
461.4114066233852,302476.5499512053,756155.9575222987,539805.5830958863,7.0
460.7446805092111,302165.940267077,755379.3638353714,539996.2010680034,7.0
460.1542214963584,302061.7635133397,755118.7466219534,541516.8643970458,7.0
459.7801318644737,302193.84872680315,755448.7374481458,543945.6983041519,7.0
459.34052690927376,301735.82442457095,754303.7914042881,542108.9321255264,7.0
458.5568041914176,301509.8885878426,753738.7749540777,543441.1494603967,7.0
458.30880412028404,301232.43849903427,753045.2334488477,542223.4642748649,7.0
456.2033778073524,299539.9445350908,748814.2495952308,537225.8670551013,7.0
456.7478019674545,300246.1264421127,750579.4679565248,540593.891657795,7.0
456.8339416744546,300799.52509829745,751962.6515968574,544509.8322786778,7.0
456.6712549445225,300750.5069050541,751840.0686949546,544776.3354804269,7.0
455.7072580643621,300395.9941164145,750953.6195604486,545808.2909893562,7.0
456.03408510330695,301043.71996505035,752572.6632535234,549491.5283578024,7.0
455.95023192578003,300956.59162885667,752354.865479476,549122.9339961231,7.0
455.9716549162194,301558.10448127857,753858.2826841703,553644.238853897,7.0
456.30677060707444,304017.1388519861,760004.4665748648,571212.8003325579,7.0
455.451165225215,302293.86322084104,755697.0220181182,561231.8327937094,7.0
455.19992904990164,301985.43434694584,754926.0450890323,559827.1028141922,7.0
454.51472922595747,301155.48455776554,752851.4249369471,556038.4579346298,7.0
451.83672506379787,298495.8794484536,746203.0431022468,545697.128046341,7.0
452.59427984736755,299437.86411724833,748557.7050380907,550110.40087357,7.0
452.1083461281507,298755.2633879549,746851.4434071435,546706.6327896899,7.0
451.76811275350985,298670.1318105697,746638.5340327845,547358.6786999442,7.0
451.61837864158963,299411.26032318064,748490.8213593261,553748.144012434,7.0
450.5725335446929,298060.7412176695,745114.9719198853,547263.225927364,7.0
448.07657950383134,295467.64007273613,738632.8796258131,536734.2798623819,7.0
448.36943290500335,295702.6403903318,739220.349952594,537423.3510921578,7.0
447.43745358823736,294827.7696825797,737033.3692617521,534214.026562922,7.0
444.7220049636793,292098.7210711978,730211.4038676368,523482.915058582,7.0
443.93054847356336,291380.61008224374,728416.2745351848,520939.8277880051,7.0
442.22221956619387,289665.9581201919,724130.0575930078,514203.8919328012,7.0
427.916,275116.0,687758.74,456334.0,7.0
433.74306731589087,281283.83015370765,703176.71383774,481758.69287456677,7.0
435.0162964910984,282938.48859840544,707312.8325238083,489646.38116187707,7.0
436.07072033989937,284165.55960034113,710380.1507470106,495111.31334996346,7.0
436.0210014105484,285036.5289124799,712557.0261972239,502019.0924821785,7.0
436.37330843854886,285250.72594515875,713092.5264626569,502303.03103105,7.0
437.84526599528186,286889.94716543413,717190.1268694816,509346.80264227977,7.0
437.7305998340255,287049.8881741409,717589.8489008762,510984.18040815584,7.0
439.0110305140835,289457.5245868176,723608.0033779697,524488.9810366757,7.0
438.6851318902631,289008.68104918674,722486.0227927159,522353.6710466004,7.0
439.0594992675762,290061.70398783335,725118.0658001405,529099.205851659,7.0
439.1393759976083,290016.6869530829,725005.5777043818,528454.7343596139,7.0
440.916354939,292780.6544841503,731914.473742238,543004.2695504058,7.0
