campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2
Downtown,, , ,2017,7,15, ,30298.98,392.76,6618.61,-0.01,182.81,33.41,8657,2164214,827,6650,1662199,635,0,0,0,15307,3826412,55857,16.236,7,2017-07-15T00:00:00.000
Downtown,, , ,2017,7,16, ,30015.04,403.01,7123.82,-0.01,187.9,34.34,8576,2143932,819,7158,1789076,684,0,0,0,15734,3933008,59872,16.079,1,2017-07-16T00:00:00.000
Downtown,, , ,2017,7,17, ,35057.2,341.02,7828.54,-0.01,213.56,39.03,10016,2504087,957,7866,1966059,752,0,0,0,17883,4470145,65994,18.854,2,2017-07-17T00:00:00.000
Downtown,, , ,2017,7,18, ,34548.89,373.8,7228.21,-0.01,204.62,37.4,9871,2467779,943,7263,1815292,694,0,0,0,17134,4283071,61142,18.559,3,2017-07-18T00:00:00.000
Downtown,, , ,2017,7,19, ,34633.5,373.78,7259.99,-0.01,205.29,37.52,9895,2473822,945,7295,1823275,697,0,0,0,17190,4297097,61405,18.601,4,2017-07-19T00:00:00.000
Downtown,, , ,2017,7,20, ,34640.85,356.97,6940.34,-0.01,201.48,36.83,9897,2474348,946,6974,1742997,666,0,0,0,16871,4217345,58848,18.615,5,2017-07-20T00:00:00.000
Downtown,, , ,2017,7,21, ,33760.36,418.32,7020.83,-0.01,199.45,36.45,9646,2411455,922,7055,1763210,674,0,0,0,16700,4174665,59407,18.107,6,2017-07-21T00:00:00.000
Downtown,, , ,2017,7,22, ,29181.47,377.85,6563.77,-0.01,178.34,32.6,8338,2084391,797,6595,1648425,630,0,0,0,14933,3732816,55311,15.64,7,2017-07-22T00:00:00.000
Downtown,, , ,2017,7,23, ,29861.18,398.91,6913.54,-0.01,184.85,33.79,8532,2132943,815,6947,1736266,664,0,0,0,15479,3869208,58175,16,1,2017-07-23T00:00:00.000
Downtown,, , ,2017,7,24, ,33176.27,245.99,6854.18,-0.01,195.45,35.72,9479,2369735,906,6887,1721358,658,0,0,0,16366,4091093,58018,17.878,2,2017-07-24T00:00:00.000
Downtown,, , ,2017,7,25, ,34281.61,341.8,7082.6,-0.01,201.96,36.92,9795,2448687,936,7117,1778724,680,0,0,0,16911,4227411,59952,18.429,3,2017-07-25T00:00:00.000
Downtown,, , ,2017,7,26, ,35251.7,409.87,6954,-0.01,203.73,37.24,10072,2517980,962,6987,1746427,668,0,0,0,17059,4264406,59016,18.918,4,2017-07-26T00:00:00.000
Downtown,, , ,2017,7,27, ,36022.53,388.74,6933.76,-0.01,206.12,37.67,10292,2573039,983,6967,1741343,666,0,0,0,17259,4314382,58928,19.349,5,2017-07-27T00:00:00.000
Downtown,, , ,2017,7,28, ,33685.27,350.18,7003.09,-0.01,198.98,36.37,9624,2406091,920,7037,1758755,672,0,0,0,16661,4164847,59258,18.101,6,2017-07-28T00:00:00.000
Downtown,, , ,2017,7,29, ,28570.15,318.02,6600.77,-0.01,176.69,32.3,8163,2040726,780,6633,1657717,634,0,0,0,14795,3698443,55549,15.344,7,2017-07-29T00:00:00.000
Downtown,, , ,2017,7,30, ,27870.02,351.02,6570.32,-0.01,173.94,31.79,7963,1990716,761,6602,1650069,631,0,0,0,14565,3640786,55238,14.943,1,2017-07-30T00:00:00.000
Downtown,, , ,2017,7,31, ,37641.36,401.7,7405.59,-0.01,217.3,39.72,10755,2688670,1027,7441,1859840,711,0,0,0,18196,4548510,62858,20.221,2,2017-07-31T00:00:00.000
Downtown,, , ,2017,8,1, ,35096.13,325.59,7357.51,-0.01,208.04,38.03,10027,2506867,958,7393,1847764,706,0,0,0,17420,4354631,62229,18.88,3,2017-08-01T00:00:00.000
Downtown,, , ,2017,8,2, ,33485.64,157.06,7015.45,-0.01,198.44,36.27,9567,2391832,914,7049,1761859,673,0,0,0,16617,4153691,59338,18.096,4,2017-08-02T00:00:00.000
Downtown,, , ,2017,8,3, ,34968.13,357,7107.37,-0.01,204.6,37.4,9991,2497725,955,7142,1784946,682,0,0,0,17132,4282670,60216,18.794,5,2017-08-03T00:00:00.000
Downtown,, , ,2017,8,4, ,32458.9,383.41,4612.15,-0.01,166.1,30.36,9274,2318494,886,4634,1158296,443,0,0,0,13908,3476790,40013,17.417,6,2017-08-04T00:00:00.000
Downtown,, , ,2017,8,5, ,29122.99,368.67,2015.46,-0.01,123.56,22.59,8321,2080214,795,2025,506161,193,0,0,0,10346,2586376,18919,15.612,7,2017-08-05T00:00:00.000
Downtown,, , ,2017,8,6, ,29299.75,412.17,1360.08,-0.01,116.3,21.26,8371,2092840,800,1367,341570,131,0,0,0,9738,2434410,13693,15.689,1,2017-08-06T00:00:00.000
Downtown,, , ,2017,8,7, ,35732.78,420.99,1423,-0.01,139,25.41,10209,2552342,975,1430,357373,137,0,0,0,11639,2909715,14814,19.178,2,2017-08-07T00:00:00.000
Downtown,, , ,2017,8,8, ,34696.82,419.83,1652.51,-0.01,138.22,25.27,9913,2478345,947,1660,415011,159,0,0,0,11574,2893356,16551,18.613,3,2017-08-08T00:00:00.000
Downtown,, , ,2017,8,9, ,35649.2,411.12,1555.17,-0.01,140.3,25.65,10185,2546373,973,1563,390566,149,0,0,0,11748,2936938,15864,19.134,4,2017-08-09T00:00:00.000
Downtown,, , ,2017,8,10, ,35690.26,252.05,1749.54,-0.01,142.77,26.1,10197,2549306,974,1758,439380,168,0,0,0,11955,2988685,17423,19.243,5,2017-08-10T00:00:00.000
Downtown,, , ,2017,8,11, ,35130.47,369.51,2006.11,-0.01,143.94,26.31,10037,2509320,959,2016,503813,193,0,0,0,12053,3013134,19421,18.877,6,2017-08-11T00:00:00.000
Downtown,, , ,2017,8,12, ,31994.94,386.69,1813.76,-0.01,130.94,23.93,9141,2285354,873,1822,455507,174,0,0,0,10964,2740861,17582,17.166,7,2017-08-12T00:00:00.000
Downtown,, , ,2017,8,13, ,29861.72,407.39,1629.72,-0.01,121.45,22.2,8532,2132981,815,1638,409288,156,0,0,0,10169,2542269,15904,15.995,1,2017-08-13T00:00:00.000
Downtown,, , ,2017,8,14, ,36683.53,416.93,1802.26,-0.01,146.8,26.83,10481,2620254,1001,1811,452620,173,0,0,0,12292,3072874,17940,19.693,2,2017-08-14T00:00:00.000
Downtown,, , ,2017,8,15, ,33973.8,430.65,1644.89,-0.01,135.66,24.8,9707,2426701,927,1653,413098,158,0,0,0,11360,2839799,16421,18.214,3,2017-08-15T00:00:00.000
Downtown,, , ,2017,8,16, ,33591.3,432.69,3809.74,-0.01,160.34,29.31,9598,2399379,917,3828,956778,366,0,0,0,13426,3356157,33703,18.005,4,2017-08-16T00:00:00.000
Downtown,, , ,2017,8,17, ,35181.69,435.04,5357.65,-0.01,184.34,33.69,10052,2512979,960,5383,1345520,514,0,0,0,15435,3858499,46238,18.869,5,2017-08-17T00:00:00.000
Downtown,, , ,2017,8,18, ,33873.35,426.26,5142.99,-0.01,177.3,32.41,9678,2419526,925,5168,1291611,494,0,0,0,14846,3711137,44396,18.161,6,2017-08-18T00:00:00.000
Downtown,, , ,2017,8,19, ,29768.3,412.77,5088.24,-0.01,162.63,29.73,8505,2126308,813,5113,1277860,488,0,0,0,13618,3404168,43564,15.941,7,2017-08-19T00:00:00.000
Downtown,, , ,2017,8,20, ,28680.44,329.06,5081.01,-0.01,158.83,29.03,8194,2048604,783,5105,1276045,488,0,0,0,13300,3324648,43401,15.394,1,2017-08-20T00:00:00.000
Downtown,, , ,2017,8,21, ,37938.69,348.72,5840.46,-0.01,199.54,36.47,10840,2709908,1036,5869,1466772,561,0,0,0,16708,4176680,50366,20.411,2,2017-08-21T00:00:00.000
Downtown,, , ,2017,8,22, ,37757.64,401.25,6101.39,-0.01,202.05,36.93,10788,2696975,1031,6131,1532302,586,0,0,0,16919,4229277,52436,20.286,3,2017-08-22T00:00:00.000
Downtown,, , ,2017,8,23, ,37935.28,383.74,6584.5,-0.01,208.45,38.1,10839,2709664,1036,6616,1653630,632,0,0,0,17455,4363295,56318,20.39,4,2017-08-23T00:00:00.000
Downtown,, , ,2017,8,24, ,36820.38,414.58,6324.47,-0.01,201.53,36.84,10520,2630028,1005,6355,1588328,607,0,0,0,16875,4218356,54130,19.771,5,2017-08-24T00:00:00.000
Downtown,, , ,2017,8,25, ,35904.18,408.84,5980.92,-0.01,194.28,35.51,10258,2564585,980,6010,1502049,574,0,0,0,16268,4066634,51294,19.277,6,2017-08-25T00:00:00.000
Downtown,, , ,2017,8,26, ,31881.73,399.99,5657.3,-0.01,176.67,32.29,9109,2277267,870,5685,1420775,543,0,0,0,14794,3698043,48319,17.094,7,2017-08-26T00:00:00.000
Downtown,, , ,2017,8,27, ,32225.21,393.62,5764.39,-0.01,179.13,32.74,9207,2301802,880,5792,1447668,553,0,0,0,14999,3749470,49209,17.286,1,2017-08-27T00:00:00.000
Downtown,, , ,2017,8,28, ,40772.56,402.46,6525.21,-0.01,217.42,39.74,11649,2912327,1113,6557,1638741,626,0,0,0,18206,4551068,56116,21.918,2,2017-08-28T00:00:00.000
Downtown,, , ,2017,8,29, ,39892.53,400.34,6656.77,-0.01,216,39.48,11398,2849467,1089,6689,1671780,639,0,0,0,18087,4521247,57084,21.446,3,2017-08-29T00:00:00.000
Downtown,, , ,2017,8,30, ,39143.63,395.32,6546.52,-0.01,212.12,38.77,11184,2795974,1069,6578,1644093,628,0,0,0,17762,4440067,56130,21.038,4,2017-08-30T00:00:00.000
Downtown,, , ,2017,8,31, ,31025.5,410.24,6181.16,-0.01,180.04,32.91,8864,2216108,847,6211,1552337,593,0,0,0,15075,3768445,52428,16.621,5,2017-08-31T00:00:00.000
Downtown,, , ,2017,9,1, ,28239.19,395.74,5155.51,-0.01,158.22,28.92,8068,2017086,771,5180,1294754,495,0,0,0,13249,3311839,43955,15.117,6,2017-09-01T00:00:00.000
Downtown,, , ,2017,9,2, ,25581.41,317.86,6060.51,-0.01,160.01,29.25,7309,1827245,698,6090,1522037,582,0,0,0,13399,3349282,50940,13.721,7,2017-09-02T00:00:00.000
Downtown,, , ,2017,9,3, ,24955.5,398.32,5839.71,-0.01,155.23,28.37,7130,1782537,681,5868,1466585,561,0,0,0,12998,3249121,49113,13.336,1,2017-09-03T00:00:00.000
Downtown,, , ,2017,9,4, ,28519.5,395.63,5846.24,-0.01,167.47,30.61,8148,2037108,778,5874,1468224,561,0,0,0,14023,3505333,49508,15.272,2,2017-09-04T00:00:00.000
Downtown,, , ,2017,9,5, ,34126.49,381.05,6371.76,-0.01,192.91,35.26,9750,2437607,932,6402,1600205,612,0,0,0,16153,4037812,54250,18.323,3,2017-09-05T00:00:00.000
Downtown,, , ,2017,9,6, ,37464.55,378.45,6094.52,-0.01,200.97,36.73,10704,2676040,1023,6124,1530578,585,0,0,0,16828,4206618,52353,20.138,4,2017-09-06T00:00:00.000
Downtown,, , ,2017,9,7, ,37064.71,347.88,6475.37,-0.01,204.17,37.32,10590,2647480,1012,6507,1626224,622,0,0,0,17096,4273704,55361,19.936,5,2017-09-07T00:00:00.000
Downtown,, , ,2017,9,8, ,34364.38,324.83,5706.28,-0.01,185.73,33.95,9818,2454600,938,5734,1433074,548,0,0,0,15552,3887674,48949,18.483,6,2017-09-08T00:00:00.000
Downtown,, , ,2017,9,9, ,28881.41,297.01,5326.03,-0.01,162.46,29.69,8252,2062959,788,5352,1337578,511,0,0,0,13604,3400537,45381,15.523,7,2017-09-09T00:00:00.000
Downtown,, , ,2017,9,10, ,29990.08,388.5,5417.66,-0.01,167.34,30.59,8569,2142149,819,5444,1360591,520,0,0,0,14012,3502740,46220,16.074,1,2017-09-10T00:00:00.000
Downtown,, , ,2017,9,11, ,38807.08,383.66,6224.54,-0.01,207.11,37.86,11088,2771935,1059,6255,1563232,598,0,0,0,17342,4335167,53522,20.863,2,2017-09-11T00:00:00.000
Downtown,, , ,2017,9,12, ,39493.97,379.09,6601.3,-0.01,213.97,39.11,11284,2820999,1078,6633,1657851,634,0,0,0,17917,4478850,56602,21.239,3,2017-09-12T00:00:00.000
Downtown,, , ,2017,9,13, ,37957.28,368.49,6478.32,-0.01,207.26,37.88,10845,2711235,1036,6510,1626966,622,0,0,0,17354,4338201,55470,20.411,4,2017-09-13T00:00:00.000
Downtown,, , ,2017,9,14, ,37152.31,320.38,6443.55,-0.01,204.09,37.3,10615,2653738,1014,6475,1618233,619,0,0,0,17090,4271971,55115,19.999,5,2017-09-14T00:00:00.000
Downtown,, , ,2017,9,15, ,32720.92,410.49,5147.43,-0.01,173.42,31.7,9349,2337210,893,5172,1292724,494,0,0,0,14521,3629934,44320,17.545,6,2017-09-15T00:00:00.000
Downtown,, , ,2017,9,16, ,27857.5,403.02,4452.64,-0.01,148.49,27.14,7959,1989822,760,4474,1118236,427,0,0,0,12433,3108058,38295,14.908,7,2017-09-16T00:00:00.000
Downtown,, , ,2017,9,17, ,27313.53,407.58,4307.92,-0.01,144.89,26.48,7804,1950967,746,4329,1081890,414,0,0,0,12133,3032857,37085,14.61,1,2017-09-17T00:00:00.000
Downtown,, , ,2017,9,18, ,34053.12,409.26,4798.9,-0.01,173.78,31.76,9729,2432367,930,4822,1205197,461,0,0,0,14551,3637563,41660,18.268,2,2017-09-18T00:00:00.000
Downtown,, , ,2017,9,19, ,34299.96,408.58,4932.81,-0.01,176.23,32.21,9800,2449998,936,4957,1238827,474,0,0,0,14757,3688825,42755,18.403,3,2017-09-19T00:00:00.000
Downtown,, , ,2017,9,20, ,33676.7,405.63,4980.92,-0.01,174.68,31.93,9622,2405480,919,5005,1250909,478,0,0,0,14627,3656389,43080,18.066,4,2017-09-20T00:00:00.000
Downtown,, , ,2017,9,21, ,33352.96,409.32,4834.17,-0.01,171.82,31.41,9529,2382355,910,4857,1214053,464,0,0,0,14387,3596408,41875,17.888,5,2017-09-21T00:00:00.000
Downtown,, , ,2017,9,22, ,30852.88,401.69,4366.32,-0.01,157.67,28.82,8815,2203778,842,4387,1096557,419,0,0,0,13202,3300335,37892,16.536,6,2017-09-22T00:00:00.000
Downtown,, , ,2017,9,23, ,25642.69,419.99,3440.47,-0.01,128.78,23.54,7326,1831621,700,3457,864039,330,0,0,0,10784,2695660,29985,13.696,7,2017-09-23T00:00:00.000
Downtown,, , ,2017,9,24, ,25098.41,419.65,3183.81,-0.01,123.85,22.64,7171,1792745,685,3199,799581,306,0,0,0,10370,2592325,27880,13.402,1,2017-09-24T00:00:00.000
Downtown,, , ,2017,9,25, ,31147.39,413.09,3558.31,-0.01,148.98,27.23,8899,2224814,850,3575,893633,342,0,0,0,12475,3118448,31457,16.689,2,2017-09-25T00:00:00.000
Downtown,, , ,2017,9,26, ,31225.67,306.81,3680.45,-0.01,150.71,27.55,8922,2230406,852,3698,924308,353,0,0,0,12620,3154714,32441,16.789,3,2017-09-26T00:00:00.000
Downtown,, , ,2017,9,27, ,31103.31,396.85,3933.72,-0.01,153.33,28.03,8887,2221666,849,3953,987914,378,0,0,0,12839,3209581,34456,16.672,4,2017-09-27T00:00:00.000
Downtown,, , ,2017,9,28, ,32148.02,388.76,4136.8,-0.01,159.34,29.12,9185,2296288,878,4157,1038916,397,0,0,0,13342,3335204,36180,17.247,5,2017-09-28T00:00:00.000
Downtown,, , ,2017,9,29, ,31251.15,380.04,4162.14,-0.01,156.58,28.62,8929,2232226,853,4182,1045279,400,0,0,0,13111,3277505,36297,16.76,6,2017-09-29T00:00:00.000
Downtown,, , ,2017,9,30, ,27684.69,384.68,3980.69,-0.01,142.23,26,7910,1977479,756,4000,999710,382,0,0,0,11910,2977189,34503,14.824,7,2017-09-30T00:00:00.000
Downtown,, , ,2017,10,1, ,26461.39,387.9,3843.35,-0.01,136.41,24.93,7560,1890100,722,3862,965220,369,0,0,0,11422,2855320,33287,14.16,1,2017-10-01T00:00:00.000
Downtown,, , ,2017,10,2, ,32519.46,392.67,4315.05,-0.01,162.74,29.75,9291,2322820,888,4336,1083681,414,0,0,0,13627,3406501,37642,17.444,2,2017-10-02T00:00:00.000
Downtown,, , ,2017,10,3, ,32589.76,386.96,4401.48,-0.01,164.02,29.98,9311,2327841,890,4423,1105387,423,0,0,0,13734,3433227,38340,17.484,3,2017-10-03T00:00:00.000
Downtown,, , ,2017,10,4, ,32791.78,371.3,4592.9,-0.01,167.01,30.53,9369,2342271,895,4615,1153461,441,0,0,0,13984,3495732,39891,17.604,4,2017-10-04T00:00:00.000
Downtown,, , ,2017,10,5, ,33076.42,364.67,4739.34,-0.01,169.73,31.02,9450,2362602,903,4762,1190238,455,0,0,0,14213,3552840,41090,17.762,5,2017-10-05T00:00:00.000
Downtown,, , ,2017,10,6, ,30716.25,388.97,4217.11,-0.01,155.41,28.41,8776,2194018,838,4237,1059084,405,0,0,0,13013,3253102,36685,16.468,6,2017-10-06T00:00:00.000
Downtown,, , ,2017,10,7, ,26079.1,379.42,3734.5,-0.01,133.8,24.46,7451,1862793,712,3752,937881,359,0,0,0,11204,2800675,32379,13.955,7,2017-10-07T00:00:00.000
Downtown,, , ,2017,10,8, ,25121.34,375.66,3524.25,-0.01,128.01,23.4,7178,1794382,686,3541,885080,338,0,0,0,10719,2679462,30606,13.435,1,2017-10-08T00:00:00.000
Downtown,, , ,2017,10,9, ,29059.72,370.22,3648.57,-0.01,142.94,26.13,8303,2075695,793,3666,916302,350,0,0,0,11969,2991997,31978,15.578,2,2017-10-09T00:00:00.000
Downtown,, , ,2017,10,10, ,29110.95,351.28,3529.65,-0.01,141.69,25.9,8317,2079354,795,3547,886435,339,0,0,0,11864,2965790,31032,15.617,3,2017-10-10T00:00:00.000
Downtown,, , ,2017,10,11, ,31716.64,368.9,4313.72,-0.01,159.99,29.24,9062,2265475,866,4334,1083347,414,0,0,0,13396,3348822,37554,17.024,4,2017-10-11T00:00:00.000
Downtown,, , ,2017,10,12, ,31165.38,368.45,4244.53,-0.01,157.28,28.75,8904,2226099,851,4265,1065971,407,0,0,0,13169,3292070,36948,16.725,5,2017-10-12T00:00:00.000
Downtown,, , ,2017,10,13, ,30107.56,358.69,4041.96,-0.01,151.23,27.64,8602,2150541,822,4061,1015097,388,0,0,0,12664,3165638,35226,16.152,6,2017-10-13T00:00:00.000
Downtown,, , ,2017,10,14, ,25506.93,363.13,3718.93,-0.01,131.66,24.07,7288,1821924,696,3737,933972,357,0,0,0,11025,2755896,32200,13.655,7,2017-10-14T00:00:00.000
Downtown,, , ,2017,10,15, ,25582.66,362.06,3543.44,-0.01,129.81,23.73,7309,1827333,698,3561,889901,340,0,0,0,10870,2717234,30803,13.695,1,2017-10-15T00:00:00.000
Downtown,, , ,2017,10,16, ,32964.29,352.86,4447.3,-0.01,165.85,30.31,9418,2354593,900,4469,1116894,427,0,0,0,13887,3471487,38743,17.708,2,2017-10-16T00:00:00.000
Downtown,, , ,2017,10,17, ,33616.2,306.24,4774.94,-0.01,172,31.44,9605,2401158,918,4798,1199179,458,0,0,0,14403,3600337,41427,18.085,3,2017-10-17T00:00:00.000
Downtown,, , ,2017,10,18, ,32335.51,278.25,4563.08,-0.01,165.09,30.18,9239,2309681,883,4585,1145972,438,0,0,0,13824,3455652,39609,17.406,4,2017-10-18T00:00:00.000
Downtown,, , ,2017,10,19, ,32341.25,314.52,4575.99,-0.01,165.26,30.21,9240,2310090,883,4598,1149215,439,0,0,0,13838,3459305,39713,17.391,5,2017-10-19T00:00:00.000
Downtown,, , ,2017,10,20, ,30026.93,345.56,3958.09,-0.01,149.95,27.41,8579,2144781,820,3977,994035,380,0,0,0,12556,3138816,34547,16.115,6,2017-10-20T00:00:00.000
Downtown,, , ,2017,10,21, ,25561.95,326.23,3230.34,-0.01,125.99,23.03,7303,1825854,698,3246,811268,310,0,0,0,10549,2637122,28297,13.704,7,2017-10-21T00:00:00.000
Downtown,, , ,2017,10,22, ,25127.16,347.07,3093.37,-0.01,122.86,22.46,7179,1794798,686,3108,776869,297,0,0,0,10287,2571666,27159,13.455,1,2017-10-22T00:00:00.000
Downtown,, , ,2017,10,23, ,31442.86,347.82,3701.55,-0.01,151.71,27.73,8984,2245919,858,3719,929607,355,0,0,0,12703,3175527,32631,16.884,2,2017-10-23T00:00:00.000
Downtown,, , ,2017,10,24, ,32967.49,352.58,4235.17,-0.01,163.31,29.85,9419,2354822,900,4256,1063621,407,0,0,0,13675,3418443,37046,17.71,3,2017-10-24T00:00:00.000
Downtown,, , ,2017,10,25, ,32481.41,343,4326.47,-0.01,162.75,29.75,9280,2320101,887,4347,1086549,415,0,0,0,13628,3406651,37730,17.45,4,2017-10-25T00:00:00.000
Downtown,, , ,2017,10,26, ,31630.84,343.97,4100.8,-0.01,157.14,28.72,9037,2259347,863,4121,1029875,394,0,0,0,13158,3289221,35843,16.988,5,2017-10-26T00:00:00.000
Downtown,, , ,2017,10,27, ,29791.92,339.88,3663.28,-0.01,145.61,26.62,8512,2127995,813,3681,919996,352,0,0,0,12193,3047991,32166,15.989,6,2017-10-27T00:00:00.000
Downtown,, , ,2017,10,28, ,25255.69,339.02,3352.42,-0.01,126.41,23.11,7216,1803978,689,3369,841927,322,0,0,0,10584,2645906,29244,13.531,7,2017-10-28T00:00:00.000
Downtown,, , ,2017,10,29, ,25213.74,331.85,3249.53,-0.01,125.03,22.85,7204,1800982,688,3265,816086,312,0,0,0,10469,2617068,28417,13.51,1,2017-10-29T00:00:00.000
Downtown,, , ,2017,10,30, ,29923.9,218.36,3403.36,-0.01,142.94,26.13,8550,2137422,817,3420,854719,327,0,0,0,11969,2992142,30099,16.132,2,2017-10-30T00:00:00.000
Downtown,, , ,2017,10,31, ,29898.12,237.55,3347.94,-0.01,142.19,25.99,8542,2135581,816,3364,840802,321,0,0,0,11906,2976383,29654,16.105,3,2017-10-31T00:00:00.000
Downtown,, , ,2017,11,1, ,29463.71,319.46,3380,-0.01,141.09,25.79,8418,2104552,804,3396,848853,324,0,0,0,11814,2953404,29868,15.825,4,2017-11-01T00:00:00.000
Downtown,, , ,2017,11,2, ,29368.5,283.16,3562.55,-0.01,142.96,26.13,8391,2097751,802,3580,894700,342,0,0,0,11971,2992451,31320,15.793,5,2017-11-02T00:00:00.000
Downtown,, , ,2017,11,3, ,28193.62,248.78,3287.58,-0.01,135.65,24.8,8055,2013831,770,3303,825642,316,0,0,0,11359,2839473,29007,15.176,6,2017-11-03T00:00:00.000
Downtown,, , ,2017,11,4, ,23125.58,158.32,2975.87,-0.01,114.62,20.95,6607,1651828,631,2990,747361,286,0,0,0,9598,2399189,26027,12.471,7,2017-11-04T00:00:00.000
Downtown,, , ,2017,11,5, ,23484.76,230.6,2897.56,-0.01,114.9,21,6710,1677483,641,2912,727694,278,0,0,0,9621,2405177,25435,12.626,1,2017-11-05T00:00:00.000
Downtown,, , ,2017,11,6, ,29051.2,309.6,3130.92,-0.01,136.7,24.99,8300,2075087,793,3146,786299,301,0,0,0,11446,2861386,27836,15.611,2,2017-11-06T00:00:00.000
Downtown,, , ,2017,11,7, ,29174.81,158.02,3147.73,-0.01,137.32,25.1,8336,2083915,796,3163,790520,302,0,0,0,11499,2874436,27983,15.754,3,2017-11-07T00:00:00.000
Downtown,, , ,2017,11,8, ,29634.33,290.53,3374.82,-0.01,141.61,25.89,8467,2116739,809,3391,847553,324,0,0,0,11858,2964292,29843,15.932,4,2017-11-08T00:00:00.000
Downtown,, , ,2017,11,9, ,29653.2,310.71,3455.37,-0.01,142.65,26.07,8472,2118087,809,3472,867781,332,0,0,0,11944,2985868,30490,15.933,5,2017-11-09T00:00:00.000
Downtown,, , ,2017,11,10, ,25568.12,305.03,2803.52,-0.01,120.88,22.1,7305,1826295,698,2817,704077,269,0,0,0,10122,2530372,24883,13.722,6,2017-11-10T00:00:00.000
Downtown,, , ,2017,11,11, ,23241.11,309.77,2689.93,-0.01,111.58,20.4,6640,1660080,634,2703,675550,258,0,0,0,9343,2335630,23751,12.453,7,2017-11-11T00:00:00.000
Downtown,, , ,2017,11,12, ,22636.26,247.1,2525.67,-0.01,107.55,19.66,6468,1616876,618,2538,634296,242,0,0,0,9005,2251172,22378,12.157,1,2017-11-12T00:00:00.000
Downtown,, , ,2017,11,13, ,27789.92,190.81,3171.1,-0.01,132.88,24.29,7940,1984995,759,3186,796390,304,0,0,0,11126,2781385,28037,15.331,2,2017-11-13T00:00:00.000
Downtown,, , ,2017,11,14, ,29409.57,273.52,3119.83,-0.01,137.79,25.19,8403,2100684,803,3135,783514,300,0,0,0,11538,2884198,27782,15.822,3,2017-11-14T00:00:00.000
Downtown,, , ,2017,11,15, ,28890.44,267.25,2954.29,-0.01,134.03,24.5,8254,2063604,789,2969,741941,284,0,0,0,11223,2805545,26408,15.542,4,2017-11-15T00:00:00.000
Downtown,, , ,2017,11,16, ,28063.72,243.25,3006.83,-0.01,131.84,24.1,8018,2004552,766,3021,755136,289,0,0,0,11040,2759688,26749,15.106,5,2017-11-16T00:00:00.000
Downtown,, , ,2017,11,17, ,27255.19,119.28,2715.96,-0.01,125.59,22.96,7787,1946800,744,2729,682085,261,0,0,0,10516,2628885,24344,14.734,6,2017-11-17T00:00:00.000
Downtown,, , ,2017,11,18, ,23242.1,297.21,2409.19,-0.01,108.22,19.78,6641,1660150,634,2421,605044,231,0,0,0,9061,2265194,21505,12.457,7,2017-11-18T00:00:00.000
Downtown,, , ,2017,11,19, ,22451.26,299.71,2265.46,-0.01,103.79,18.97,6415,1603662,613,2276,568948,217,0,0,0,8691,2172611,20279,12.028,1,2017-11-19T00:00:00.000
Downtown,, , ,2017,11,20, ,28129.36,236.12,2408.78,-0.01,124.89,22.83,8037,2009241,768,2420,604942,231,0,0,0,10457,2614183,21971,15.145,2,2017-11-20T00:00:00.000
Downtown,, , ,2017,11,21, ,28201.28,242.69,2409.85,-0.01,125.14,22.88,8058,2014378,770,2421,605209,231,0,0,0,10479,2619587,21986,15.179,3,2017-11-21T00:00:00.000
Downtown,, , ,2017,11,22, ,27499.07,279.08,2612.94,-0.01,125.19,22.88,7857,1964220,751,2626,656213,251,0,0,0,10482,2620433,23543,14.783,4,2017-11-22T00:00:00.000
Downtown,, , ,2017,11,23, ,24670.98,280.48,2461,-0.01,113.71,20.79,7049,1762214,673,2473,618055,236,0,0,0,9522,2380269,22056,13.244,5,2017-11-23T00:00:00.000
Downtown,, , ,2017,11,24, ,24884.69,275.27,2450.09,-0.01,114.31,20.89,7110,1777478,679,2462,615315,235,0,0,0,9572,2392793,21990,13.362,6,2017-11-24T00:00:00.000
Downtown,, , ,2017,11,25, ,23089.4,275.75,2500.05,-0.01,108.78,19.88,6597,1649243,630,2512,627861,240,0,0,0,9109,2277105,22217,12.389,7,2017-11-25T00:00:00.000
Downtown,, , ,2017,11,26, ,22926.32,275.78,2506.04,-0.01,108.3,19.8,6550,1637595,626,2518,629366,241,0,0,0,9068,2266961,22249,12.299,1,2017-11-26T00:00:00.000
Downtown,, , ,2017,11,27, ,28547.03,179.77,2580.81,-0.01,128.38,23.47,8156,2039075,779,2593,648143,248,0,0,0,10750,2687218,23387,15.404,2,2017-11-27T00:00:00.000
Downtown,, , ,2017,11,28, ,28213.94,248.46,2439.66,-0.01,125.55,22.95,8061,2015282,770,2451,612695,234,0,0,0,10513,2627978,22226,15.184,3,2017-11-28T00:00:00.000
Downtown,, , ,2017,11,29, ,27816.7,153.74,2390.32,-0.01,123.6,22.59,7948,1986908,759,2402,600306,229,0,0,0,10349,2587214,21793,15.02,4,2017-11-29T00:00:00.000
